ID,Group,Categories,ID_NEW
236053,DVD,10,3296.0
236138,Book,2,3297.0
236209,Book,6,3298.0
236230,Book,3,3299.0
236287,Book,3,3300.0
236312,Book,8,3301.0
236752,Book,3,3302.0
236753,Book,3,3303.0
236875,Book,1,3304.0
236879,Book,5,3305.0
236881,Book,5,3306.0
237355,Book,4,3307.0
237356,Book,1,3308.0
237417,Book,4,3309.0
237563,Music,3,3310.0
237596,Book,6,3311.0
237651,Book,4,3312.0
237729,Book,4,3313.0
237771,Book,3,3314.0
237880,Book,4,3315.0
237935,Book,3,3316.0
238007,Music,6,3317.0
238085,Book,6,3318.0
238087,Book,0,3319.0
238119,Book,3,3320.0
238259,Book,2,3321.0
238650,Music,3,3322.0
238751,Book,3,3323.0
238764,Book,2,3324.0
238781,Book,4,3325.0
238795,Book,8,3326.0
238836,Book,2,3327.0
238907,Book,4,3328.0
238910,Book,1,3329.0
238925,Book,1,3330.0
239246,Book,6,3331.0
239349,Book,5,3332.0
239693,Book,3,3333.0
239763,Music,8,3334.0
239843,Music,10,3335.0
239949,Book,5,3336.0
239950,Book,7,3337.0
240020,DVD,8,3338.0
240276,Book,3,3339.0
240343,Music,2,3340.0
240376,Book,5,3341.0
240381,Book,2,3342.0
240430,DVD,20,3343.0
240475,Book,7,3344.0
240521,Book,2,3345.0
240615,Book,5,3346.0
240751,Music,2,3347.0
240767,Music,1,3348.0
240814,Music,7,3349.0
240859,Book,2,3350.0
240915,Book,3,3351.0
240917,Book,1,3352.0
241008,Book,3,3353.0
241225,Book,4,3354.0
241311,Book,3,3355.0
241686,Book,3,3356.0
241821,Book,5,3357.0
241822,Book,2,3358.0
242195,Book,3,3359.0
242386,Music,3,3360.0
242717,Book,3,3361.0
242718,Book,2,3362.0
242719,Music,13,3363.0
242816,Music,4,3364.0
242839,Book,5,3365.0
242850,Book,1,3366.0
243061,Book,3,3367.0
243111,Book,3,3368.0
243166,Book,1,3369.0
243185,Music,1,3370.0
243188,Book,5,3371.0
243287,Music,22,3372.0
243334,Book,4,3373.0
243418,Music,7,3374.0
243543,Book,0,3375.0
243798,Book,5,3376.0
243902,Book,3,3377.0
243903,DVD,14,3378.0
243928,Book,5,3379.0
244124,Book,4,3380.0
244154,Book,3,3381.0
244159,Book,6,3382.0
244160,Book,7,3383.0
244242,Book,7,3384.0
244455,DVD,19,3385.0
244486,Book,4,3386.0
244491,Book,0,3387.0
244698,Book,3,3388.0
244700,Music,5,3389.0
244703,Book,4,3390.0
244818,Book,7,3391.0
245010,Book,1,3392.0
245011,Book,3,3393.0
245054,Music,5,3394.0
245064,Book,4,3395.0
245198,Book,14,3396.0
245694,Book,1,3397.0
245704,Music,3,3398.0
245729,Video,5,3399.0
245744,Book,1,3400.0
245754,Music,3,3401.0
245805,Book,2,3402.0
245868,Book,2,3403.0
246021,Music,2,3404.0
246152,Music,2,3405.0
246153,Music,9,3406.0
246210,Book,6,3407.0
246247,Music,4,3408.0
246400,Music,13,3409.0
246507,Book,3,3410.0
246531,Book,3,3411.0
246555,Book,3,3412.0
246602,Video,2,3413.0
246612,Book,4,3414.0
246643,Book,2,3415.0
246675,Book,5,3416.0
246677,Book,3,3417.0
247046,Book,2,3418.0
247150,Book,5,3419.0
247313,Book,5,3420.0
247347,Book,1,3421.0
247348,Book,5,3422.0
247386,Book,6,3423.0
247398,Book,3,3424.0
247483,Video,19,3425.0
247541,Book,4,3426.0
247734,Music,2,3427.0
247880,Book,5,3428.0
247902,Book,2,3429.0
248004,Book,7,3430.0
248059,Book,3,3431.0
248104,Book,2,3432.0
248107,Book,10,3433.0
248128,Music,3,3434.0
248195,Book,3,3435.0
248203,Music,3,3436.0
248204,DVD,13,3437.0
248342,Book,3,3438.0
248354,Music,2,3439.0
248355,Music,18,3440.0
248430,Music,1,3441.0
248619,Video,6,3442.0
248711,Music,13,3443.0
248800,Book,8,3444.0
248808,Music,3,3445.0
248875,Book,5,3446.0
248876,DVD,13,3447.0
248970,Book,4,3448.0
249119,Music,4,3449.0
249121,Book,6,3450.0
249541,DVD,4,3451.0
249566,Book,2,3452.0
249719,Book,0,3453.0
249761,Book,5,3454.0
249762,Book,0,3455.0
249920,Music,6,3456.0
249991,Book,3,3457.0
250057,Book,10,3458.0
250504,Book,1,3459.0
250684,Book,1,3460.0
250722,Book,2,3461.0
251078,Book,3,3462.0
251224,Book,7,3463.0
251255,Music,11,3464.0
251263,Music,5,3465.0
251336,Book,4,3466.0
251348,Book,5,3467.0
251359,Video,4,3468.0
251368,Book,3,3469.0
251490,Book,4,3470.0
251849,Music,2,3471.0
251924,Book,0,3472.0
252067,Music,3,3473.0
252122,Book,5,3474.0
252236,DVD,2,3475.0
252413,Music,12,3476.0
252464,Book,1,3477.0
252542,Book,5,3478.0
252732,Book,5,3479.0
252767,Book,2,3480.0
252840,DVD,26,3481.0
253109,Music,0,3482.0
253134,DVD,4,3483.0
253148,DVD,17,3484.0
253228,Book,4,3485.0
253229,Book,3,3486.0
253231,Book,3,3487.0
253302,Book,6,3488.0
253531,Book,3,3489.0
253532,Book,2,3490.0
253803,Book,6,3491.0
253983,Book,3,3492.0
254152,Book,4,3493.0
254771,Book,4,3494.0
255033,Book,1,3495.0
255159,Music,5,3496.0
255160,Music,4,3497.0
255326,Book,4,3498.0
255370,Book,2,3499.0
255411,Music,3,3500.0
255412,Book,5,3501.0
255512,Book,1,3502.0
255657,Book,8,3503.0
255725,Book,5,3504.0
255778,Book,3,3505.0
255806,Book,3,3506.0
255808,Book,4,3507.0
256393,Book,8,3508.0
256422,Music,5,3509.0
256424,Book,11,3510.0
256425,Music,2,3511.0
256455,Book,8,3512.0
256604,Book,5,3513.0
256666,Book,4,3514.0
256679,Book,0,3515.0
256842,Book,6,3516.0
256908,Book,3,3517.0
257075,Music,3,3518.0
257193,Music,1,3519.0
257247,Book,1,3520.0
257269,DVD,9,3521.0
257388,Book,3,3522.0
257389,Book,11,3523.0
257612,Book,1,3524.0
257643,Music,7,3525.0
257644,Music,1,3526.0
257674,Video,4,3527.0
257715,Music,5,3528.0
258218,Music,2,3529.0
258219,Book,2,3530.0
258264,Book,5,3531.0
258267,Book,5,3532.0
258337,Video,12,3533.0
258444,Video,1,3534.0
258470,Music,0,3535.0
258648,Music,5,3536.0
258802,Book,6,3537.0
258825,Book,0,3538.0
258989,Book,2,3539.0
259050,Book,4,3540.0
259153,Music,4,3541.0
259189,Book,6,3542.0
259192,Book,6,3543.0
259219,Book,3,3544.0
259244,Book,4,3545.0
259301,Book,4,3546.0
259308,Book,2,3547.0
259355,Book,3,3548.0
259366,DVD,17,3549.0
259779,Book,1,3550.0
259792,Book,2,3551.0
259795,Book,4,3552.0
259854,Book,4,3553.0
259888,Book,2,3554.0
259895,Book,6,3555.0
259943,Music,9,3556.0
259945,Music,2,3557.0
260068,DVD,12,3558.0
260094,Book,2,3559.0
260115,Music,1,3560.0
260196,Book,5,3561.0
260254,Book,4,3562.0
260522,Book,4,3563.0
260690,Book,0,3564.0
260897,Music,7,3565.0
260902,Book,1,3566.0
261025,Book,4,3567.0
261033,Book,2,3568.0
261142,Book,4,3569.0
261323,Book,5,3570.0
261325,Book,2,3571.0
261345,Book,4,3572.0
261346,Book,4,3573.0
261347,Video,5,3574.0
261394,Book,1,3575.0
261554,Book,5,3576.0
261560,Book,6,3577.0
261561,Music,1,3578.0
261576,Book,1,3579.0
261671,Book,2,3580.0
261864,Video,10,3581.0
261964,Book,3,3582.0
262086,Book,3,3583.0
262094,Book,4,3584.0
