"","objectId","customerId","date","rating","votes","helpful"
"39821",13118,"A27WB04WMQGJQW","2003-2-14",5,0,0
"39822",13118,"A3W0YPDFJWGCJL","2003-2-17",1,11,1
"39823",13118,"A22LHMLWH4STG5","2003-2-20",5,1,1
"39824",13118,"A3594VK3XZHKO4","2003-2-20",5,0,0
"39825",13118,"AA85IXUX4IGRF","2003-2-20",5,0,0
"39826",13118,"A1D6K04UJQPLA5","2003-3-4",5,0,0
"39827",13118,"A20ZUQLQ7HXY1N","2003-3-9",4,2,1
"39828",13118,"A3UN6WX5RRO2AG","2003-3-16",5,0,0
"39829",13118,"A2DXBE7EOK5Z4Y","2003-3-20",5,0,0
"39830",13118,"A3UN6WX5RRO2AG","2003-3-27",5,1,0
"39831",13118,"A1J3T31N142ORD","2003-4-3",5,0,0
"39832",13118,"A1J3T31N142ORD","2003-4-3",5,0,0
"39833",13118,"A1SYYZY13UK43L","2003-4-12",5,0,0
"39834",13118,"A1J3T31N142ORD","2003-4-14",5,2,0
"39835",13118,"A2XOL254A1CSVF","2003-4-26",5,2,0
"39836",13118,"A3UN6WX5RRO2AG","2003-4-30",5,0,0
"39837",13118,"A2KV9UPJA48JEW","2003-5-15",5,1,0
"39838",13118,"A4BNZ1OSBO77S","2003-5-18",5,1,1
"39839",13118,"ADEU7H697MIYB","2003-5-22",4,2,1
"39840",13118,"A1LMIT7OFFROXM","2003-5-24",5,0,0
"39841",13118,"A3UN6WX5RRO2AG","2003-6-9",4,0,0
"39842",13118,"AIIE7UYVFU8ZY","2003-6-19",4,0,0
"39843",13118,"A3QZAYWLOTMR6L","2003-6-26",5,0,0
"39844",13118,"A3QZAYWLOTMR6L","2003-6-26",5,0,0
"39845",13118,"A3S16KGJ75J2OU","2003-9-6",5,4,2
"39846",13118,"A1Z7IJ9UKOAE7W","2003-9-23",5,0,0
"39847",13118,"A2WTMX0B7KE412","2003-10-12",5,0,0
"39848",13118,"APA46Q1FEEVJU","2003-10-20",5,0,0
"39849",13118,"A3SVA6DJLBRRIX","2003-11-1",5,0,0
"39850",13118,"A2O8E0L1SX9HAV","2003-11-3",1,2,0
"39851",13118,"A3UN6WX5RRO2AG","2003-11-10",5,0,0
"39852",13118,"A3UN6WX5RRO2AG","2003-11-13",5,0,0
"39853",13118,"A3FQ2NL742ULUW","2003-11-16",4,2,0
"39854",13118,"AZXCEQPI6QBP9","2003-11-28",1,14,3
"39855",13118,"A192KJRH1NLKUN","2003-12-6",4,1,1
"39856",13118,"A25V5HL9QQFTIO","2003-12-11",4,0,0
"39857",13118,"A36WD8GXQ5QCJ7","2003-12-14",5,1,1
"39858",13118,"APUC2X80SEGZY","2003-12-14",5,0,0
"39859",13118,"A2XZJXTYTJ7J79","2003-12-31",5,0,0
"39860",13118,"A3ICR1LK04LZ1O","2004-1-4",5,0,0
"39861",13118,"A2DBNQGBEC1D8Q","2004-1-5",5,1,1
"39862",13118,"A3UN6WX5RRO2AG","2004-1-5",5,0,0
"39863",13118,"A27QMEFRU69GBW","2004-1-6",5,1,1
"39864",13118,"AKT8TGIT6VVZ5","2004-1-16",5,1,1
"39865",13118,"A3UN6WX5RRO2AG","2004-1-19",5,0,0
"39866",13118,"A1LVZOK9F7K4CN","2004-1-23",5,1,1
"39867",13118,"A3UN6WX5RRO2AG","2004-1-27",4,0,0
"39868",13118,"A20JBTB56OZDFU","2004-1-29",5,0,0
"39869",13118,"A2X4OAJQB5O89B","2004-2-5",5,0,0
"39870",13118,"A13SHM0OX7W79A","2004-2-10",3,1,0
"39871",13118,"A3UN6WX5RRO2AG","2004-2-10",5,0,0
"39872",13118,"A11B61QBGHLQDN","2004-2-17",5,0,0
"39873",13118,"A2K4TQ9TG4ZY27","2004-2-21",5,1,0
"39874",13118,"A3UN6WX5RRO2AG","2004-2-22",5,1,1
"39875",13118,"A1OHKDJFLVVAVJ","2004-2-29",1,5,1
"39876",13118,"A3UN6WX5RRO2AG","2004-3-2",4,1,0
"39877",13118,"A3UN6WX5RRO2AG","2004-3-3",5,0,0
"39878",13118,"A1OTGBG66P6K5Y","2004-3-9",5,1,1
"39879",13118,"A208Y87U5ZLY2Z","2004-3-9",5,1,0
"39880",13118,"ANRI3XYEQ71JE","2004-3-18",5,0,0
"39881",13118,"A3UN6WX5RRO2AG","2004-3-19",5,3,0
"39882",13118,"A3UN6WX5RRO2AG","2004-3-21",4,0,0
"39883",13118,"A3UN6WX5RRO2AG","2004-3-21",5,0,0
"39884",13118,"A3UN6WX5RRO2AG","2004-3-21",5,1,0
"39885",13118,"A3UN6WX5RRO2AG","2004-3-21",5,1,0
"39886",13118,"A3ROO0LRPL0V55","2004-3-30",4,1,1
"39887",13118,"AZK02LSXIPD5L","2004-4-1",5,1,1
"39888",13118,"A1EMTG6N6N0364","2004-4-13",5,1,1
"39889",13118,"A3CQ0S2LBO6JVF","2004-4-14",5,1,1
"39890",13118,"A3UN6WX5RRO2AG","2004-4-28",5,0,0
"39891",13118,"A1QLUP86XSAK24","2004-5-2",4,1,0
"39892",13118,"ACRAWWFIH4L36","2004-5-11",4,2,0
"39893",13118,"AFMOOTZ4NX9W4","2004-5-11",4,1,0
"39894",13118,"A1BW2N615EY8JK","2004-7-13",2,5,0
"39895",13118,"A3C0380R9NMLHD","2004-8-3",4,0,0
"39896",13118,"A4FX5YCJA630V","2004-8-22",5,1,0
"39897",13118,"A3UN6WX5RRO2AG","2004-8-27",5,1,0
"39898",13118,"AMS6G07L985A","2004-10-18",4,1,0
"39899",13119,"A274782DNO320K","2001-3-29",3,2,2
"39900",13119,"A12BHHMVB49YVR","2002-2-22",5,4,1
"39901",13120,"AK4CG8V4XG7XS","2000-2-17",3,7,7
"39902",13120,"A1BBNW5UIJKFPA","2000-2-25",4,1,1
"39903",13120,"A19TBMCDONNT4Y","2000-3-9",1,2,2
"39904",13120,"A1G5M2NTPOM9IX","2000-3-12",3,2,2
"39905",13120,"A1VS0QV9IKFW3U","2000-4-2",4,4,3
"39906",13120,"A3R1MXS0KQI9ZD","2000-5-28",2,4,4
"39907",13120,"A7XT90JBIB5TA","2000-7-28",5,4,3
"39908",13120,"A23Q3XR3XT42WA","2000-8-21",1,3,2
"39909",13120,"A1G17R47N27OXE","2000-9-23",3,5,5
"39910",13120,"A1VCG7N8BV7XWC","2001-7-17",5,3,2
"39911",13120,"A36DSCVRYRPZA1","2004-8-31",3,0,0
"39912",13121,"A3GSNCG8LOR7BS","2001-3-6",5,2,0
"39913",13121,"A1GN8UJIZLCA59","2001-3-22",5,0,0
"39914",13121,"A1DIFL0333QPEB","2001-4-20",4,4,4
"39915",13121,"A8IZXBE7J6RNJ","2001-5-19",5,1,0
"39916",13121,"A2B9Y0WXNSN17U","2001-11-2",5,2,2
"39917",13122,"AV1RU11DA8KMB","2001-2-17",5,0,0
"39918",13122,"A1AC7CSASXHGGZ","2001-2-18",5,1,1
"39919",13122,"A2Y3M85BZRJSJ7","2001-2-18",4,1,1
"39920",13122,"A2ALS98KW9YKLN","2001-8-8",5,1,0
"39921",13123,"A20CDE7UIU2E7U","2001-2-28",5,2,2
"39922",13123,"A30NEDEJ3X0J8","2001-3-5",5,8,1
"39923",13123,"A366GN9NISEOPK","2001-3-7",5,1,1
"39924",13123,"AX1Q8YV55OXRL","2001-3-13",5,1,1
"39925",13123,"AML3IL0WTLLG5","2001-3-17",5,1,1
"39926",13123,"A1GN8UJIZLCA59","2001-4-1",5,2,1
"39927",13123,"A38EPZ9G13GJ0","2001-8-1",5,2,2
"39928",13123,"A2B9Y0WXNSN17U","2001-10-22",5,6,6
"39929",13123,"ADQS0ILWBMQ4F","2002-2-6",5,0,0
"39930",13123,"AT1SR4F6XQ9PN","2003-4-10",5,0,0
"39931",13123,"ADZ0SZ48NXB1C","2004-11-5",5,0,0
"39932",13124,"A1YZSLUE8OEGGF","2001-6-29",3,2,1
"39933",13125,"A3A3VTEI00YWKV","2001-7-1",4,7,3
"39934",13125,"A2BRK2CW1AY2NN","2002-5-25",4,6,3
"39935",13126,"A258HDMERSI6WJ","2000-6-24",5,10,9
"39936",13126,"A25UXDKR1AKI9F","2000-9-21",4,3,3
"39937",13126,"A48UD92FQJCXZ","2002-6-8",4,5,1
"39938",13126,"A1I26JSNJLIV6J","2004-1-6",5,1,1
"39939",13126,"A3ORH8Z7D3PHT9","2004-11-27",4,4,0
"39940",13127,"A36PX9Z3UB2TDZ","2000-5-9",1,11,1
"39941",13127,"A27PSZX2SE0B51","2000-11-14",5,2,2
"39942",13127,"ACE57M02TNPJW","2001-6-20",5,2,2
"39943",13127,"A5MKUS23IBAXO","2002-8-20",4,3,3
"39944",13127,"AF85FYDQF7D51","2002-9-30",4,3,3
"39945",13127,"A2ZNIUZWSDLFEM","2003-6-4",3,1,1
"39946",13128,"A1SHIG1EONVZJ4","2000-1-3",5,2,0
"39947",13128,"A3VIN5AYXLCU8X","2002-6-20",1,5,1
"39948",13132,"A25BV1ZIEWORJH","2001-1-18",5,4,3
"39949",13132,"A19JDTL088N15Q","2001-8-3",5,2,1
"39950",13132,"A3D20H9E5W45BE","2001-8-29",5,3,0
"39951",13132,"A3D20H9E5W45BE","2001-8-29",5,4,3
"39952",13132,"A6OXBGSDRTDNN","2003-3-15",4,2,2
"39953",13132,"A32DYU82G6X3AO","2003-7-7",2,5,1
"39954",13132,"A1M4NJYP0WNL8Q","2003-8-1",5,9,8
"39955",13133,"AGTAHHZZLALAP","2000-6-11",4,6,4
"39956",13133,"A2QBDXVD54KVZO","2001-1-14",4,2,2
"39957",13133,"A2V7PQ1ZEU227E","2001-2-15",3,2,1
"39958",13133,"A2ZHBGPYUOFTZG","2001-4-24",4,3,3
"39959",13133,"A1EMZHVOXONP42","2001-7-21",3,6,1
"39960",13133,"AZ4CLF46IZ4AM","2002-5-13",5,3,3
"39961",13133,"A1XFNGJ2BMGKAZ","2002-12-21",4,1,1
"39962",13133,"AJPFKMPGI0HFB","2004-1-26",1,1,0
"39963",13136,"A10YGIRPOV3CI0","2000-6-11",4,3,2
"39964",13136,"A32MTXLO2WILEF","2001-8-18",3,1,1
"39965",13136,"AZ74U4BTLG82A","2003-1-9",2,1,1
"39966",13137,"A7OHSUNHTLDKN","2000-8-10",1,3,3
"39967",13137,"A1RLB5D5SPZNQK","2000-9-19",1,5,4
"39968",13137,"A2OBILK6LUOCYL","2001-11-18",5,1,1
"39969",13137,"AVBS23VJBO0R7","2002-2-10",2,4,4
"39970",13137,"A1U20CUTG6I28X","2002-10-1",4,0,0
"39971",13137,"A15XY6GGKD3B6D","2004-6-6",3,5,4
"39972",13137,"AME0IYX1J11QA","2004-8-15",2,1,0
"39973",13138,"A3TURVPF0QPAU8","2001-10-30",5,1,0
"39974",13138,"A22ZEWWN3LA3EC","2002-9-23",5,0,0
"39975",13139,"A2KVYHRQUDJG9Q","2004-1-29",2,5,3
"39976",13139,"AR7A8JHF6OW37","2004-3-10",5,4,4
"39977",13139,"A2KLQEXJNDFZ3V","2004-4-20",5,5,5
"39978",13141,"A3A9SEYPBYFEE9","2001-9-24",5,2,2
"39979",13141,"AP9YULM7SZANN","2001-10-9",5,0,0
"39980",13141,"A2RRJ7XBEA6R1V","2001-10-10",5,0,0
"39981",13141,"A2DCXS27QHSU2T","2001-10-14",5,3,3
"39982",13141,"A18PABM5FV3WC1","2001-11-6",5,2,2
"39983",13141,"A1NBHCUKKG7WX3","2001-11-15",5,2,2
"39984",13141,"A14OJS0VWMOSWO","2001-12-7",5,3,3
"39985",13141,"A2J7UD106V681H","2002-2-21",5,1,1
"39986",13141,"A3V2ZHXNC3CBNX","2002-5-7",5,5,5
"39987",13141,"A31ZZ8EX4UT8SV","2002-6-16",5,2,2
"39988",13142,"A2JFDUXV2C471W","2000-1-6",5,3,3
"39989",13143,"A19V80UVGB8QB1","2000-6-16",5,0,0
"39990",13144,"A1A9WGBXPRV9S5","2001-8-30",5,4,4
"39991",13144,"ANEPAUBQC5NU6","2001-9-8",5,15,15
"39992",13144,"A6CNN8RH8DFR5","2001-9-18",5,5,5
"39993",13144,"A2BP2NFHLY54ZE","2001-10-8",5,10,10
"39994",13144,"A1Z385ULOVB7DM","2001-11-11",5,6,6
"39995",13144,"A26FEWTGUGIZU5","2001-11-13",5,8,7
"39996",13144,"A2XJ1CN516G1ZT","2001-11-20",5,10,10
"39997",13144,"A1HV7FPFF5JBG9","2001-12-10",5,11,11
"39998",13144,"A2D5SQUFHOWDAZ","2002-2-14",5,7,7
"39999",13144,"A3Q0OHJV2VOE4F","2002-4-1",5,13,13
"40000",13144,"AV1T09L2F6M4A","2002-6-25",5,8,8
"40001",13144,"AUTKBFMLVJLY","2002-7-25",5,8,8
"40002",13144,"A32D6JNVVBODSI","2002-8-6",5,8,8
"40003",13144,"A4VPGT1LHO7A7","2002-9-16",5,10,10
"40004",13144,"A2WUQMI5CB5H92","2002-12-11",5,10,10
"40005",13144,"A117BTI2QUDMR0","2003-2-25",5,11,11
"40006",13144,"A1DJGNDQPWT52J","2003-4-24",5,8,8
"40007",13144,"A141GL8SB9UZNX","2003-5-19",5,8,8
"40008",13144,"A298M6OEQFZ6FZ","2003-6-29",5,13,13
"40009",13144,"A13XVCAK3VJRQJ","2003-8-19",5,8,8
"40010",13144,"A1VX1B6XACO24A","2003-11-5",5,9,9
"40011",13144,"A32R47MKCW9KYV","2004-2-22",5,5,5
"40012",13144,"A17NDGL22XMNJX","2004-10-4",5,3,3
"40013",13145,"A2CL31ZUL0TQHP","2001-9-13",5,3,2
"40014",13145,"A3W1IIQR5KC25X","2001-11-12",2,10,4
"40015",13145,"AYG1U47VFZ165","2002-1-23",5,4,3
"40016",13145,"AW2IQNWLNTUIT","2004-5-17",5,3,1
"40017",13146,"A2TOWV6QMW1SQO","2000-6-4",5,2,2
"40018",13146,"A2TVD4BGHOV8NZ","2000-8-17",5,4,4
"40019",13146,"ABGRM5CZEF8IQ","2000-8-23",5,2,2
"40020",13146,"AXXMZG9J0PDD1","2001-2-19",5,1,1
"40021",13146,"A2B9CFZ4ODVWET","2001-6-26",5,4,4
"40022",13146,"ATVPDKIKX0DER","2001-7-1",5,2,2
"40023",13146,"A21T4N183495DJ","2002-5-8",5,1,1
"40024",13146,"A1U1TVWZV19TXP","2002-5-19",5,7,5
"40025",13146,"A1PHVZVS8AYVBQ","2002-8-13",3,3,1
"40026",13146,"A1R3ADS1PGTH9Q","2003-1-21",4,4,4
"40027",13146,"A3QVPRA74O7VPZ","2003-4-19",3,3,2
"40028",13146,"A2JJGIJI8X6KRS","2003-7-17",3,5,5
"40029",13146,"A3LYWLX53LNY6M","2004-4-26",5,3,3
"40030",13147,"A2LKINO6DQIKTF","2000-5-18",5,4,4
"40031",13147,"A3UN6WX5RRO2AG","2000-11-29",5,0,0
"40032",13147,"A3UN6WX5RRO2AG","2001-1-31",3,2,0
"40033",13147,"A3B5RLQPDIL81C","2001-12-13",5,1,0
"40034",13148,"A14JGC05C33382","2001-12-5",3,5,4
"40035",13148,"A2DTU50BL9HIOV","2002-2-24",5,2,2
"40036",13148,"A2DTU50BL9HIOV","2002-2-24",5,0,0
"40037",13148,"A1V4MDS9W9JV0O","2003-12-29",1,2,2
"40038",13149,"A3SCGAOEABN2AB","2000-4-29",5,7,4
"40039",13149,"A3UN6WX5RRO2AG","2000-8-22",5,0,0
"40040",13149,"A11WQ2N0KPQLXB","2001-9-28",4,2,1
"40041",13149,"A3KQW58VC825PD","2002-4-27",5,1,1
"40042",13150,"AU2QHDR0NXK3Z","2001-1-6",4,11,7
"40043",13150,"A2UIOOQNZB5L6L","2001-3-14",5,1,0
"40044",13150,"A33NOG1OP4U9UL","2001-3-28",5,4,3
"40045",13150,"APT5OIJ3J19AR","2001-9-12",4,10,6
"40046",13150,"A214YOAV3UZ9NV","2001-9-14",4,10,6
"40047",13150,"A3B9NF3N35NCM","2001-9-24",5,4,2
"40048",13150,"AS9D88JNPR0X9","2001-9-25",5,4,2
"40049",13150,"A1NPF7HMNBORDU","2001-9-26",5,7,4
"40050",13150,"AT3D14U4XVQ09","2001-11-29",1,9,6
"40051",13150,"ACLBGLKNDOP3G","2002-4-4",1,15,4
"40052",13150,"A3F7HWXD2LHDCN","2002-6-2",5,3,1
"40053",13152,"AJEN25ZL5744S","2000-2-11",5,54,51
"40054",13152,"A3JSCDNZN3Y23V","2000-2-22",3,43,25
"40055",13152,"A25BEC6VMYSM6H","2000-3-17",5,15,14
"40056",13152,"A54IF41MPRQZ1","2000-4-22",4,6,5
"40057",13152,"A2TK3NQZ7L3RLP","2000-5-7",5,7,6
"40058",13152,"A2HVARA15BEDU8","2001-5-26",5,18,18
"40059",13152,"AAP7PPBU72QFM","2002-1-4",1,25,4
"40060",13154,"A31T9I6KLDTYZC","2001-6-27",4,10,10
"40061",13155,"A28P5L43GW9UYJ","2000-11-23",4,8,8
"40062",13155,"A14FQS9Z5USX0","2002-4-11",3,1,0
"40063",13156,"A36ZM0F12KMHMK","2000-7-18",4,1,1
"40064",13156,"A3F35C1EGHEDAP","2001-12-1",4,1,0
"40065",13156,"A3T637Y0L5J7BE","2001-12-1",4,1,1
"40066",13156,"ANLBCOYSWK8DP","2003-1-23",4,0,0
"40067",13156,"A3V0VKTG7FD1RV","2003-2-1",3,0,0
"40068",13156,"A3UN6WX5RRO2AG","2004-2-9",3,0,0
"40069",13156,"A39A1K7Y3VXP84","2004-2-11",4,0,0
"40070",13156,"A3UN6WX5RRO2AG","2004-10-6",5,2,0
"40071",13158,"A1HEUM2I33658C","2000-5-21",4,7,7
"40072",13158,"A2P606BIEK8L7T","2000-6-13",2,0,0
"40073",13158,"A2P606BIEK8L7T","2000-6-13",2,8,8
"40074",13158,"A18D4Y7D5CIU8O","2000-8-26",3,21,20
"40075",13158,"ADYDEX1H5Y5QA","2000-10-3",5,12,9
"40076",13158,"A2UFRANB7L38H8","2001-11-26",5,10,10
"40077",13158,"ATVPDKIKX0DER","2003-8-7",5,18,18
"40078",13159,"A3SMR4HRFJARSC","2000-10-26",5,9,9
"40079",13161,"A9DMCJR98TTYO","2001-8-26",5,20,16
"40080",13162,"A3GKPMHV4U64IY","2003-5-7",5,6,6
"40081",13162,"A1J3T31N142ORD","2003-5-12",4,2,2
"40082",13162,"A1D2C0WDCSHUWZ","2003-5-27",4,8,6
"40083",13162,"AQU97PQUU6PW5","2003-7-5",4,0,0
"40084",13162,"A33OF2FBD0KA1C","2003-9-28",5,0,0
"40085",13162,"A3JD07VHDLT5FF","2003-10-2",5,2,1
"40086",13162,"A3DQWFWINN3V5A","2003-10-28",5,3,2
"40087",13162,"A2DEVASN6KBRES","2003-11-13",3,8,0
"40088",13162,"ALWF9S1JUVUYC","2003-11-29",5,8,8
"40089",13162,"A1RWS7K9AQ329Y","2004-1-26",4,0,0
"40090",13162,"A3H82LUT1EC655","2004-2-12",5,5,4
"40091",13162,"A87SON4E37F4U","2004-5-12",5,1,1
"40092",13162,"A5ZVJ9A6H1YL1","2004-6-29",5,3,3
"40093",13162,"A3UN6WX5RRO2AG","2004-9-2",5,2,2
"40094",13162,"A3R0W0XGQFGTFK","2004-9-10",5,2,1
"40095",13164,"A2VDUTF1AOVM8Y","2002-11-23",5,19,18
"40096",13164,"A2YWZ80L1W5KBM","2002-12-7",5,19,19
"40097",13164,"ATL3H9GQTHS6P","2003-2-1",4,44,2
"40098",13164,"A3OEECMCM2T4KQ","2003-4-19",5,14,13
"40099",13164,"A1ND52LSE6V30N","2003-7-15",3,9,6
"40100",13164,"A3IXXKW3OTJ43S","2003-11-8",5,8,8
"40101",13164,"A17Z79CFAZ3963","2003-12-27",2,8,6
"40102",13164,"A1CULJEEL8G9DF","2004-1-19",5,0,0
"40103",13164,"A1W1ONKNMIHP99","2004-5-29",4,4,3
"40104",13164,"AHD101501WCN1","2004-10-14",4,4,4
"40105",13164,"A1MC6BFHWY6WC3","2004-12-22",5,2,2
"40106",13165,"A2DXSH3EFPWG5O","2001-11-21",4,2,0
"40107",13166,"A1JOBN2T2K0GPU","2000-1-5",4,20,20
"40108",13166,"A3XBWFQEPGC","2000-1-16",4,3,2
"40109",13166,"A3CWH6VKCTJAD","2000-4-17",4,9,9
"40110",13166,"A2TI67VB6TDWF5","2000-6-5",4,4,4
"40111",13166,"A37J3OR5VI79P","2000-6-18",5,8,8
"40112",13166,"A3CSRP3P4U9HI","2000-6-18",5,9,9
"40113",13166,"A2H7LE2VXIAO92","2000-10-13",5,4,3
"40114",13166,"A1I9QTVZ43R5UE","2000-11-9",5,4,4
"40115",13166,"A243CSM23U98FB","2000-11-14",4,5,5
"40116",13166,"A3P28BEWZAKGV","2001-4-25",3,3,1
"40117",13166,"A3C1SE3L4OISVU","2001-5-2",5,6,6
"40118",13166,"A2Q7YBUV8IPTLW","2001-5-4",4,4,2
"40119",13166,"A1M9761FE4H1LJ","2001-6-20",5,2,1
"40120",13166,"A2NES1ULJ9AU8B","2001-7-30",4,2,2
"40121",13166,"A3SMXJOSGLGVUP","2001-8-31",4,11,11
"40122",13166,"A2JNTDHN3E8DLR","2001-11-21",2,3,0
"40123",13166,"A36BE5GFEZ7A91","2002-2-3",5,4,1
"40124",13166,"AYRCBJ7D2MTRU","2002-3-26",5,2,2
"40125",13166,"AIZAE0IH2BJE5","2003-1-2",5,2,2
"40126",13166,"A1JKNVM6NAU13V","2003-2-26",5,3,2
"40127",13166,"A3VQSFORKH8B7O","2003-4-15",5,5,3
"40128",13166,"A1MM9P6CMU4YAU","2003-6-9",3,6,2
"40129",13166,"A1PIWEPC67MLFF","2003-8-8",5,4,4
"40130",13166,"A3KB1H0S7T6JX1","2004-2-20",5,6,5
"40131",13166,"A18F7ANVQ755AS","2004-5-18",5,7,6
"40132",13167,"A2441CXD8TXS0R","2000-7-30",4,7,7
"40133",13167,"A1ZVQ59F6KJ5H9","2001-10-4",5,2,1
"40134",13167,"A16W8I1XV8L88Q","2004-10-5",5,0,0
"40135",13169,"A164CEQYM6I9WL","2002-10-23",4,13,13
"40136",13169,"A1I2O9Y3X3HXLS","2003-5-16",5,3,1
"40137",13169,"A3SFETHRODPP8W","2003-8-6",4,3,2
"40138",13169,"A11DN4ZLL2G5TG","2004-8-16",4,1,1
"40139",13170,"AI1ICOKLUY552","2000-1-28",5,6,1
"40140",13170,"A2SML4QLKJHKTR","2000-2-16",5,7,5
"40141",13170,"ATVPDKIKX0DER","2000-3-10",5,3,1
"40142",13170,"A1U3BU0ORYSUVU","2000-3-30",1,5,0
"40143",13170,"AGI8QPUXRK40E","2000-4-2",5,1,1
"40144",13170,"ATCVL1OOUGM5Z","2000-4-14",5,0,0
"40145",13170,"A3SELIA010YZ6M","2000-4-25",5,0,0
"40146",13170,"A20W6WIDONGPKU","2000-5-30",4,1,0
"40147",13170,"AK6ZA8X5MW7EB","2000-6-4",5,0,0
"40148",13170,"A1N1L2SJGZXV2G","2000-6-9",5,0,0
"40149",13170,"A1N1L2SJGZXV2G","2000-6-9",5,0,0
"40150",13170,"AUNDU4E5D0DWD","2000-6-18",5,2,2
"40151",13170,"A9SHIH2ZHOC9U","2000-6-21",3,3,0
"40152",13170,"A1V5UYDQM6R7S3","2000-7-31",5,10,8
"40153",13170,"A2KBE5L8DQUX2Y","2000-8-11",5,0,0
"40154",13170,"A3SV0QF2SF6OK8","2000-10-23",5,1,1
"40155",13170,"A14VIIQ35G91E5","2001-2-1",5,1,0
"40156",13170,"A1NCVAWR6IRV2P","2001-4-13",4,4,3
"40157",13170,"ATZ4V3B9AXKCP","2001-6-23",5,7,4
"40158",13170,"A3GZIPEBOIMZDQ","2001-8-13",1,3,0
"40159",13170,"A3B0EI0GY70IDW","2001-10-23",5,0,0
"40160",13170,"A3JUJNX9FCVHU3","2001-10-28",5,0,0
"40161",13170,"A233SI48DSJJ4N","2001-11-20",5,2,2
"40162",13170,"ARGNHSM2T6JBS","2002-1-18",4,1,1
"40163",13170,"A2WZON0QPX7C9X","2002-3-17",5,1,1
"40164",13170,"A20QXPOCUGL0MW","2002-4-11",5,3,2
"40165",13170,"A3UN6WX5RRO2AG","2002-4-12",5,2,2
"40166",13170,"A3U85M3JCZ5GJ8","2002-7-12",5,2,2
"40167",13170,"A3QG0D9QPHCXL8","2002-7-23",5,2,2
"40168",13170,"A3UN6WX5RRO2AG","2003-4-21",3,1,1
"40169",13170,"A1235ZFF8E35AI","2003-6-6",5,0,0
"40170",13170,"AE6TK04JTKZYV","2003-9-1",3,4,0
"40171",13170,"A2H5FORSOJ7E6W","2003-9-22",5,3,2
"40172",13170,"AAOJICXEQN7GV","2004-6-11",5,2,2
"40173",13170,"A6GDE89YABE5L","2004-10-29",5,2,2
"40174",13172,"A3UJFXQYIWPLH3","2000-1-30",5,28,26
"40175",13174,"A1WVNH7DNF80YA","2000-11-19",5,3,0
"40176",13174,"A17R692RPCYI4R","2001-5-6",5,1,0
"40177",13174,"A1U0R8L1H4A9HI","2001-7-2",5,0,0
"40178",13175,"A38PFSHD1EFG6P","2000-1-15",5,1,0
"40179",13175,"A2TSGXGHK44AIP","2000-3-8",5,2,1
"40180",13175,"A3AHYP8JJHT7Y4","2000-8-28",4,0,0
"40181",13175,"A98WRDNQ3XBWA","2000-9-16",5,2,1
"40182",13175,"A2THU56YB588IA","2000-12-2",2,3,2
"40183",13176,"A38SF7U2YQWVI2","2002-4-20",5,0,0
"40184",13176,"A130X27NCWDU3A","2003-1-18",4,0,0
"40185",13176,"A2RQ4XN90FLXXM","2003-4-29",5,0,0
"40186",13177,"A13TB895C0GYH3","2000-11-7",5,10,10
"40187",13177,"A1V6DTTTQSLG03","2000-11-7",5,3,3
"40188",13177,"A2GM9GNP2G8HO1","2000-11-7",5,15,15
"40189",13177,"A2NSYFZNOCS8NC","2000-11-7",5,16,16
"40190",13177,"AZBBUTWKH1H5R","2000-11-7",5,15,15
"40191",13177,"A19TU8RG0X1QN","2000-11-8",5,7,7
"40192",13177,"A27RUV7MNB6LZE","2000-11-8",5,28,27
"40193",13177,"A13118LKF0OSEP","2000-11-9",5,19,19
"40194",13177,"A3QSKQ1WXWBILG","2000-11-9",5,10,8
"40195",13177,"A28KI72V72Q3ZS","2000-11-10",3,3,1
"40196",13177,"A34Q6R6MH75MZ9","2000-11-11",5,15,13
"40197",13177,"A3HKCFUS9TYB1F","2000-11-13",5,5,4
"40198",13177,"AMDOZSBQUQ9IX","2000-11-13",5,4,4
"40199",13177,"A19MKEDFI1WLU8","2000-11-15",5,8,8
"40200",13177,"A1E4NIRYTYFMH0","2000-11-16",5,27,25
"40201",13177,"A2RAV8KNJ5PF12","2000-11-16",5,13,12
"40202",13177,"A2RBHC9D8N7CVZ","2000-11-17",5,3,3
"40203",13177,"A2A7NHE5HTK79N","2000-11-19",5,9,8
"40204",13177,"A2G4AUZL96191P","2000-11-19",5,11,11
"40205",13177,"A3RMRRW03Q4Z6I","2000-11-19",5,7,6
"40206",13177,"AM8L04F5JQVUD","2000-11-19",5,7,3
"40207",13177,"A418O117UWC6E","2000-11-20",5,8,8
"40208",13177,"A3C6RJBCZXS15N","2000-11-26",5,8,7
"40209",13177,"A23F6IJWBYA5OA","2000-12-10",5,4,4
"40210",13177,"A1X80IXH4A7KJI","2000-12-11",5,12,11
"40211",13177,"A1PIU3JID6T8NN","2000-12-15",5,5,5
"40212",13177,"A16FDAX6PIG43A","2000-12-18",5,6,6
"40213",13177,"A1ENLA86G2OAV9","2000-12-18",5,2,2
"40214",13177,"A912C7977MO6O","2000-12-20",4,8,7
"40215",13177,"A307OQLI1F8RM4","2000-12-25",3,10,1
"40216",13177,"AA4DQ1BTFMVGA","2000-12-27",5,1,1
"40217",13177,"A1SI4MZ7TTM16K","2000-12-28",5,2,2
"40218",13177,"A1O7PI9QBD0Q0U","2000-12-29",5,0,0
